Account,Date,total_trades,avg_trade_size,total_PnL,avg_PnL,win_trades,loss_trades,win_rate
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-07,97,10812.887216494846,-835.681235,-8.615270463917525,9,28,0.09278350515463918
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-08,128,11894.159609375,-269.874439,-2.1083940546875,32,35,0.25
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-09,70,12429.313857142857,-826.349863,-11.804998042857143,18,10,0.2571428571428571
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-10,193,10660.515440414507,-1517.091342,-7.860576901554404,41,42,0.21243523316062177
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-11,19,13641.064736842105,-164.08950099999998,-8.636289526315789,5,4,0.2631578947368421
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-12,7,28583.181428571428,-1925.519024,-275.0741462857143,0,2,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-15,5,10001.248,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-16,3,17648.416666666668,939.6285419999999,313.20951399999996,3,0,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-17,53,15110.019433962265,813.2741110000001,15.344794547169812,11,8,0.20754716981132076
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-18,46,9231.120217391304,68.93319,1.4985476086956522,3,6,0.06521739130434782
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-19,39,10946.209230769231,-385.215235,-9.877313717948718,5,18,0.1282051282051282
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-20,106,10095.193490566038,-146.57487000000003,-1.3827817924528305,15,17,0.14150943396226415
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-21,11,9375.43090909091,266.58114600000005,24.234649636363642,3,2,0.2727272727272727
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-22,37,7671.794864864864,209.39217099999996,5.659247864864864,9,6,0.24324324324324326
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-23,45,9211.531777777778,-369.2447299999998,-8.20543844444444,11,9,0.24444444444444444
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-24,68,14192.42044117647,-2808.353815,-41.29932080882353,10,30,0.14705882352941177
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-25,6,11094.355000000001,-3093.6293849999997,-515.6048975,0,6,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-26,3,839.1366666666667,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-29,72,5724.157222222222,484.847102,6.733987527777778,44,0,0.6111111111111112
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-30,49,8183.905714285715,-173.65419100000003,-3.5439630816326537,5,14,0.10204081632653061
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-31,859,7340.683504074505,-799.840817,-0.93113017112922,231,205,0.2689173457508731
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-01,6,334.69666666666666,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-02,42,11292.343571428572,456.423473,10.867225547619048,13,8,0.30952380952380953
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-03,56,10782.5,223.30918699999998,3.9876640535714283,6,6,0.10714285714285714
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-04,35,5805.358,47.62389499999999,1.360682714285714,9,19,0.2571428571428571
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-05,72,10697.198055555556,-33.45419400000003,-0.4646415833333337,14,18,0.19444444444444445
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-06,1088,7396.280707720588,-215.615907,-0.19817638511029412,179,344,0.1645220588235294
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-07,15,450.582,241.24212,16.082808,2,0,0.13333333333333333
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-08,10,2605.112,770.756024,77.07560240000001,4,0,0.4
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-11,34,6244.465294117647,983.443176,28.924799294117648,7,0,0.20588235294117646
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-12,16,14202.981249999999,913.8817869999998,57.11761168749999,6,9,0.375
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-13,14,142.85642857142858,559.44389,39.960277857142856,14,0,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-14,23,4465.268695652174,191.29666400000002,8.317246260869567,4,0,0.17391304347826086
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-15,11,9886.378181818181,816.0903969999999,74.19003609090909,8,3,0.7272727272727273
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-16,12,8396.053333333333,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-17,30,6791.962666666667,259.62944200000004,8.654314733333335,7,4,0.23333333333333334
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-19,6,8333.848333333333,-8.05898,-1.3431633333333333,1,2,0.16666666666666666
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-20,4,427.575,210.315294,52.5788235,4,0,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-21,1,10005.6,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-22,2,2500.32,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-26,2,249.98499999999999,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-27,8,322.04,576.38114,72.0476425,7,0,0.875
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-29,7,3546.727142857143,1320.804256,188.68632228571428,3,0,0.42857142857142855
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-02,7,420.5385714285714,-1443.814567,-206.25922385714284,0,7,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-04,13,290.5161538461538,1026.004099,78.92339223076922,13,0,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-15,19,3995.254210526316,388.830831,20.46478057894737,8,0,0.42105263157894735
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-16,2,5000.0,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-17,2,3751.305,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-18,1,5214.47,212.3193,212.3193,1,0,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-19,10,2982.842,-174.00152,-17.400152,0,2,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-20,10,7134.341,3829.986976,382.9986976,4,0,0.4
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-21,4,2560.8025000000002,238.326075,59.58151875,1,0,0.25
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-02,4,3749.9725,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-03,2,4999.83,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-05,8,3245.635,965.5522159999999,120.69402699999999,8,0,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-12,15,2021.84,-2830.444513,-188.69630086666666,0,15,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-26,3,1662.7633333333335,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-28,50,339.7238,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-29,14,301.70142857142855,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-03,6,829.8083333333334,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-04,3,1666.47,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-07,7,1395.532857142857,227.320653,32.474379,2,0,0.2857142857142857
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-09,3,1658.5133333333333,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-12,13,782.6861538461538,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-13,3,1658.2700000000002,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-16,3,1280.0233333333333,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-20,3,1707.1166666666668,-74.818442,-24.939480666666668,0,3,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-21,72,8594.73125,1272.088356,17.667893833333334,7,11,0.09722222222222222
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-23,19,3896.7610526315784,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-24,2,25405.949999999997,821.949278,410.974639,2,0,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-25,2,12503.574999999999,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-26,9,5640.383333333334,773.4582,85.9398,2,0,0.2222222222222222
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-07,14,77.5807142857143,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-09,12,117.52166666666666,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-11,75,1046.24,4269.550668,56.92734224,8,0,0.10666666666666667
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-12,37,41.1072972972973,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-13,78,1699.554487179487,6634.160155,85.05333532051282,19,0,0.24358974358974358
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-14,15,2791.98,10258.592609,683.9061739333333,15,0,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-15,40,3156.3154999999997,1285.5244400000001,32.138111,9,0,0.225
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-16,11,2294.0981818181817,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-17,24,4828.689166666667,9330.743339,388.78097245833334,21,0,0.875
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-18,18,11128.698333333334,282.57636,15.698686666666667,4,0,0.2222222222222222
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-19,41,4971.736829268292,2833.6833,69.11422682926829,14,0,0.34146341463414637
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-20,27,314.2848148148148,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-21,69,1478.9595652173912,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-22,21,7218.764761904762,756.876565,36.041741190476195,8,0,0.38095238095238093
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-23,5,358.424,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-24,10,15099.543,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-25,49,2104.062857142857,4869.353105,99.3745531632653,11,0,0.22448979591836735
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-26,41,24.288292682926826,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-27,18,583.1594444444444,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-29,58,975.2437931034483,4307.587820000001,74.26875551724139,11,0,0.1896551724137931
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-30,11,47.401818181818186,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-01,51,5205.286274509804,3863.351096,75.7519822745098,17,0,0.3333333333333333
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-02,18,1852.6372222222224,2421.253116,134.514062,13,0,0.7222222222222222
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-03,8,9465.0725,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-04,11,15958.708181818183,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-05,12,165.92916666666667,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-06,24,103.75708333333334,108.87217799999999,4.53634075,7,0,0.2916666666666667
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-07,10,49.875,61.428942,6.1428942,10,0,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-08,1,497.64,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-09,15,182.42999999999998,648.984412,43.265627466666665,15,0,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-10,13,1229.4692307692308,382.10788099999996,29.39291392307692,5,0,0.38461538461538464
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-12,9,1508.48,1412.314654,156.92385044444444,9,0,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-13,4,124.795,234.778463,58.69461575,4,0,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-17,7,1427.2385714285715,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-24,34,175.23058823529414,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-25,12,764.4941666666667,916.7382600000001,76.394855,10,0,0.8333333333333334
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-26,30,8415.887666666667,2425.262989,80.84209963333333,29,0,0.9666666666666667
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-29,24,12510.05625,112.946925,4.706121875,11,0,0.4583333333333333
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-01,9,3896.047777777778,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-02,12,5882.177500000001,554.12049,46.1767075,5,0,0.4166666666666667
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-03,6,4168.69,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-04,27,5002.563703703704,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-05,44,3331.070909090909,-8394.889856,-190.79295127272727,26,3,0.5909090909090909
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-06,80,758.8422499999999,51.56325,0.644540625,5,0,0.0625
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-07,21,94.89190476190477,188.789255,8.989964523809524,10,0,0.47619047619047616
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-08,5,3168.014,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-09,60,5447.171666666666,6783.078347,113.05130578333333,17,14,0.2833333333333333
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-10,87,130.32885057471265,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-11,16,211.8975,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-12,31,323.4293548387097,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-13,17,488.06470588235294,212.08102,12.475354117647058,8,0,0.47058823529411764
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-14,15,136.21066666666667,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-15,12,126.86416666666668,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-16,33,4663.112424242424,825.230544,25.00698618181818,3,0,0.09090909090909091
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-19,8,12539.37875,339.69958299999996,42.462447874999995,5,0,0.625
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-24,5,3999.9199999999996,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-25,13,534.9192307692308,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-26,1,347.75,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-27,43,121.97604651162791,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-28,2,11832.755000000001,1333.359645,666.6798225,2,0,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-29,1,9995.85,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-30,1,9739.38,256.464,256.464,1,0,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-31,9,11111.126666666667,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-04,33,2923.5148484848487,1065.785132,32.29651915151515,5,3,0.15151515151515152
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-06,38,106.74815789473683,-1104.856765,-29.07517802631579,0,38,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-09,2,2007.2150000000001,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-10,1,766.74,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-14,10,101.415,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-18,145,94.02413793103449,-878.684794,-6.059895131034483,0,134,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-19,19,80.09842105263158,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-24,9,111.67333333333335,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-04,1,0.34,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-08,1,0.58,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-04,44,6249.985227272727,274999.139393,6249.98044075,44,0,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-05,4,12499.98,49999.876084999996,12499.969021249999,4,0,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-06,25,2999.9956,74999.848329,2999.99393316,25,0,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-07,5,15999.469999999998,74999.62263,14999.924525999999,3,0,0.6
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-08,145,3572.0706206896552,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-11,156,1762.8148717948718,274998.942584,1762.8137345128205,156,0,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-12,314,1430.9824522292993,449328.107544,1430.9812342165606,314,0,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-14,50,2005.4666,100273.248286,2005.46496572,50,0,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-15,26,1921.375769230769,49955.768945,1921.3757286538462,26,0,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-17,38,2640.7076315789473,50346.757308,1324.914666,30,0,0.7894736842105263
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-18,18,2654.303888888889,2222.47801,123.47100055555555,18,0,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-20,43,2321.7200000000003,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-21,62,1608.8398387096772,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-23,63,3635.03126984127,20549.813184,326.18751085714285,44,0,0.6984126984126984
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-24,7,10714.267142857143,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-26,61,1878.7534426229506,10371.049075,170.01719795081968,61,0,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-30,25,3301.7203999999997,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-02,6,1666.6133333333335,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-03,18,557.795,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-04,19,1695.0778947368422,1659.7995640000001,87.35787178947369,13,0,0.6842105263157895
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-05,33,332.21393939393937,956.5545050000001,28.986500151515152,32,0,0.9696969696969697
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-06,85,237.78799999999998,281.45074800000003,3.311185270588236,28,0,0.32941176470588235
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-08,16,944.90625,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-15,11,491.1363636363636,5383.278555,489.38895954545455,11,0,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-16,23,1393.2204347826087,897.284184,39.01235582608695,11,0,0.4782608695652174
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-18,101,1905.1814851485146,7393.785411,73.20579614851485,39,0,0.38613861386138615
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-19,3,6311.63,3867.854339,1289.2847796666667,3,0,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-20,23,1310.68,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-21,52,1598.0225,2997.363771,57.64161098076923,22,0,0.4230769230769231
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-22,111,1799.2789189189189,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-23,90,2493.861,25224.994585,280.27771761111114,90,0,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-25,15,1004.8726666666666,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-27,13,3464.2846153846153,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-29,40,305.256,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-30,336,1614.6436011904761,2503.8204370000003,7.451846538690477,3,0,0.008928571428571428
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-31,58,1723.3093103448277,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-01,11,1400.39,15452.344326,1404.758575090909,3,0,0.2727272727272727
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-02,88,6537.665,69051.70619,784.6784794318181,71,0,0.8068181818181818
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-03,258,1333.0556976744185,46742.288748,181.17166181395348,89,0,0.3449612403100775
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-04,661,2456.432904689864,16102.444634,24.360733183055974,238,20,0.3600605143721634
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-05,218,2359.758899082569,14644.100674,67.17477373394495,92,0,0.42201834862385323
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-06,419,1617.0732696897373,51100.947505,121.95930192124104,355,0,0.847255369928401
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-07,143,1073.4656643356643,1831.9529619999998,12.810859874125873,48,0,0.3356643356643357
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-09,67,2647.2844776119405,115791.92916,1728.2377486567163,12,0,0.1791044776119403
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-10,17,1960.124705882353,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-11,121,2285.4152892561983,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-12,243,1698.3335802469135,8664.933786,35.65816372839506,76,0,0.31275720164609055
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-13,168,1735.2890476190476,0.0,0.0,0,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-14,165,1615.370303030303,0.0,0.0,0,0,0.0
